vote_average,budget,revenue,popularity,runtime,vote_count,profit,roi,log_budget,log_revenue,log_popularity,overview_length,director_success_rate,lead_actor_success_rate,genre_popularity_score,release_year,release_month,decade,is_modern,is_summer_release,has_tagline,budget_tier_encoded,release_season_encoded,is_english,title,overview_vader_pos,overview_vader_neg,overview_vader_neu,overview_vader_compound,tagline_vader_pos,tagline_vader_neg,tagline_vader_neu,tagline_vader_compound,overview_word_count,tagline_word_count
7.7,10000000,0,15.280261,112.0,306,-10000000,0.0,16.118095750958314,0.0,2.789953392386916,266,7.800000000000001,7.7,7.666666666666667,2005.0,7.0,2000.0,0,0,0,1,3,1,The Straight Story,0.082,0.099,0.819,-0.2023,0.0,0.0,1.0,0.0,42,0
5.5,0,0,0.753481,96.0,34,0,0.0,0.0,0.0,0.5616029550674783,266,7.5,7.5,7.52,2002.0,3.0,2000.0,1,0,1,0,1,1,Deuces Wild,0.0,0.313,0.687,-0.9618,0.0,0.0,1.0,0.0,49,6
6.4,9500000,7800000,14.105392,88.0,334,-1700000,0.8210526315789474,16.066802461833923,15.86963441986494,2.7150517661735285,416,7.5,7.5,7.52,2013.0,6.0,2010.0,1,1,1,1,2,1,Bad Words,0.246,0.099,0.655,0.9195,0.0,0.0,1.0,0.0,68,5
6.2,10000000,33000000,14.905357,100.0,238,23000000,3.3,16.118095750958314,17.312018149733785,2.766655970720975,130,7.5,7.5,7.52,2007.0,6.0,2000.0,1,1,1,1,2,1,"Run, Fatboy, Run",0.153,0.0,0.847,0.5859,0.459,0.0,0.541,0.7783,22,10
6.5,9000000,21571189,12.172131,121.0,115,12571189,2.3967987777777777,16.012735246411598,16.88686918606008,2.5781033098032604,111,7.5,7.5,7.52,2014.0,6.0,2010.0,1,1,1,1,2,1,Black or White,0.0,0.258,0.742,-0.7096,0.0,0.0,1.0,0.0,19,8
4.1,0,0,3.084874,85.0,10,0,0.0,0.0,0.0,1.4072908832830195,391,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,0,3,1,On the Line,0.13,0.0,0.87,0.875,0.0,0.0,1.0,0.0,70,0
6.9,10000000,7177143,17.078656,126.0,336,-2822857,0.7177143,16.118095750958314,15.78641209030456,2.894732015917766,115,7.5,7.5,7.52,2006.0,9.0,2000.0,1,0,1,1,3,1,Rescue Dawn,0.062,0.24,0.698,-0.6808,0.359,0.0,0.641,0.4215,21,6
6.6,10000000,10835752,16.318608,107.0,183,835752,1.0835752,16.118095750958314,16.198361687538252,2.851781530389475,116,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Danny Collins,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,21,8
6.1,10000000,4417580,10.409155,83.0,217,-5582420,0.441758,16.118095750958314,15.301102819170872,2.43441610328757,195,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,"Jeff, Who Lives at Home",0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33,12
6.9,0,0,5.355763,120.0,73,0,0.0,0.0,0.0,1.849361960377004,239,7.5,7.5,7.52,2009.0,5.0,2000.0,1,0,0,0,1,0,I Am Love,0.238,0.069,0.693,0.8402,0.0,0.0,1.0,0.0,42,0
5.4,0,0,4.725357,112.0,41,0,0.0,0.0,0.0,1.7449049055747217,766,7.5,7.5,7.52,2012.0,12.0,2010.0,1,0,1,0,0,1,Atlas Shrugged Part II,0.061,0.208,0.73,-0.9672,0.0,0.0,1.0,0.0,129,4
5.7,11500000,3275585,4.850402,100.0,36,-8224415,0.2848334782608696,16.257857680289998,15.002007342342903,1.766510376831513,95,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Romeo Is Bleeding,0.196,0.0,0.804,0.5994,0.0,0.375,0.625,-0.765,17,13
6.6,10000000,3193102,8.902102,89.0,105,-6806898,0.3193102,16.118095750958314,14.976503729241156,2.29274705783548,469,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,The Limey,0.054,0.237,0.709,-0.9442,0.0,0.423,0.577,-0.296,76,4
7.2,6500000,98410061,28.223163,112.0,1149,91910061,15.140009384615384,15.687312888712007,18.404653612892243,3.374961648239682,109,7.2,7.35,7.478571428571429,2005.0,7.0,2000.0,0,0,1,1,3,1,Crash,0.0,0.205,0.795,-0.3818,0.0,0.18,0.82,-0.296,16,11
6.4,10000000,5164404,3.007816,140.0,25,-4835596,0.5164404,16.118095750958314,15.45730045544891,1.388246454545118,82,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,The House of Mirth,0.377,0.187,0.437,0.7003,0.489,0.0,0.511,0.8885,16,16
6.8,0,0,1.610132,92.0,15,0,0.0,0.0,0.0,0.959400794768388,246,7.5,7.5,7.52,1987.0,1.0,1980.0,0,0,1,0,0,1,Malone,0.145,0.0,0.855,0.6059,0.0,0.0,1.0,0.0,38,3
7.3,0,0,8.326131,120.0,90,0,0.0,0.0,0.0,2.2328202450384933,73,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Peaceful Warrior,0.143,0.0,0.857,0.25,0.0,0.355,0.645,-0.296,13,5
4.4,10000000,0,3.919057,97.0,51,-10000000,0.0,16.118095750958314,0.0,1.5931168454671472,116,7.5,7.5,7.52,2011.0,9.0,2010.0,1,0,1,1,3,1,Bucky Larson: Born to Be a Star,0.0,0.0,1.0,0.0,0.0,0.239,0.761,-0.296,23,8
6.3,0,0,2.23411,135.0,24,0,0.0,0.0,0.0,1.1737537741819075,312,7.5,7.5,7.52,2000.0,6.0,2000.0,1,1,0,0,2,1,Bamboozled,0.033,0.157,0.81,-0.7184,0.0,0.0,1.0,0.0,51,0
4.8,10000000,40055439,19.865989,95.0,448,30055439,4.0055439,16.118095750958314,17.505775052466788,3.0381205128722466,208,7.5,7.5,7.52,2016.0,7.0,2010.0,1,1,1,1,2,1,The Forest,0.0,0.053,0.947,-0.2263,0.0,0.0,1.0,0.0,35,8
5.8,10000000,7587485,19.263477,97.0,383,-2412515,0.7587485,16.118095750958314,15.842010869208156,3.0088201030492927,130,7.5,7.5,7.52,2015.0,3.0,2010.0,1,0,1,1,1,1,While We're Young,0.0,0.12,0.88,-0.3818,0.0,0.0,1.0,0.0,20,4
7.0,10000000,1759252,4.123533,98.0,54,-8240748,0.1759252,16.118095750958314,14.380399845099474,1.6338442401464277,179,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,A Better Life,0.078,0.078,0.844,0.0,0.0,0.0,1.0,0.0,29,7
6.4,0,0,6.948401,98.0,168,0,0.0,0.0,0.0,2.072970776361,175,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Spider,0.057,0.15,0.793,-0.5106,0.0,0.363,0.637,-0.6908,31,12
5.4,10000000,1631839,3.988432,101.0,24,-8368161,0.1631839,16.118095750958314,14.305218770484345,1.6071216319264072,349,7.5,7.5,7.52,2000.0,4.0,2000.0,1,0,1,1,1,1,Gun Shy,0.083,0.145,0.772,-0.4588,0.278,0.325,0.397,0.0772,56,9
6.8,0,0,5.099923,132.0,49,0,0.0,0.0,0.0,1.808276148148776,256,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,0,3,1,Nicholas Nickleby,0.229,0.124,0.647,0.6908,0.0,0.0,1.0,0.0,41,0
6.4,20000000,1969193,19.494703,105.0,365,-18030807,0.09845965,16.811242881518265,14.493134879938932,3.0201664625119493,82,7.5,7.5,7.52,2012.0,1.0,2010.0,1,0,1,2,0,1,The Iceman,0.14,0.36,0.5,-0.6597,0.475,0.309,0.216,0.3182,13,6
5.5,0,0,3.759988,154.0,46,0,0.0,0.0,0.0,1.5602451472317476,430,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,0,3,0,Krrish,0.035,0.089,0.876,-0.6369,0.0,0.0,1.0,0.0,71,0
6.2,10000000,0,4.176066,87.0,51,-10000000,0.0,16.118095750958314,0.0,1.6440453082765003,165,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Cecil B. Demented,0.0,0.094,0.906,-0.4019,0.0,0.0,1.0,0.0,27,2
6.5,10000000,3665069,16.436178,102.0,425,-6334931,0.3665069,16.118095750958314,15.114357992711216,2.858547243087515,206,7.5,7.5,7.52,2011.0,10.0,2010.0,1,0,1,1,3,1,Killer Joe,0.04,0.249,0.711,-0.886,0.0,0.37,0.63,-0.6908,36,9
6.1,10000000,7022728,14.979375,96.0,210,-2977272,0.7022728,16.118095750958314,15.76466244689842,2.7712988281840216,177,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,The Joneses,0.151,0.082,0.767,0.3427,0.182,0.0,0.818,0.25,30,10
6.8,0,0,8.045488,104.0,37,0,0.0,0.0,0.0,2.2022660698518,613,7.5,7.5,7.52,2003.0,2.0,2000.0,1,0,1,0,0,1,Owning Mahowny,0.143,0.101,0.757,0.4767,0.0,0.174,0.826,-0.6124,103,20
4.9,0,0,8.312153,93.0,46,0,0.0,0.0,0.0,2.2313203212664754,141,7.5,7.5,7.52,2007.0,7.0,2000.0,1,1,1,0,2,1,The Brothers Solomon,0.18,0.0,0.82,0.7227,0.157,0.0,0.843,0.0772,24,8
6.0,10000000,21786738,10.733761,111.0,190,11786738,2.1786738,16.118095750958314,16.89681203991584,2.462470242135334,327,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,My Blueberry Nights,0.161,0.108,0.731,0.5584,0.0,0.0,1.0,0.0,57,12
4.8,10000000,598645,4.570043,89.0,50,-9401355,0.0598645,16.118095750958314,13.302425717422176,1.717402773837581,150,7.5,7.5,7.52,2002.0,11.0,2000.0,1,0,1,1,3,1,Swept Away,0.291,0.052,0.656,0.8779,0.0,0.0,1.0,0.0,29,13
5.6,5000000,1296184,6.265659,106.0,86,-3703816,0.2592368,15.424948670398354,14.074935892620566,1.983159001786628,380,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,"War, Inc.",0.035,0.18,0.785,-0.9081,0.0,0.358,0.642,-0.5994,67,8
6.6,0,42776760,17.54768,113.0,491,42776760,0.0,0.0,17.571505545802186,2.9203447138464216,136,7.5,7.5,7.52,2001.0,12.0,2000.0,1,0,1,0,0,0,Shaolin Soccer,0.081,0.109,0.81,-0.1779,0.358,0.0,0.642,0.4199,22,6
5.5,10000000,0,3.412162,93.0,62,-10000000,0.0,16.118095750958314,0.0,1.4843648187588698,253,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,The Brown Bunny,0.123,0.054,0.823,0.5994,0.241,0.0,0.759,0.2263,50,7
6.5,0,0,5.75555,103.0,98,0,0.0,0.0,0.0,1.9103643892671427,923,7.5,7.5,7.52,2014.0,7.0,2010.0,1,1,0,0,2,1,Rosewater,0.102,0.081,0.817,0.5661,0.0,0.0,1.0,0.0,152,0
5.9,7700000,1072602,7.554799,123.0,131,-6627398,0.139298961038961,15.856731016694036,13.88559896246906,2.1464924120359994,419,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Coriolanus,0.103,0.219,0.678,-0.886,0.341,0.0,0.659,0.4767,70,7
6.3,10000000,0,2.85283,111.0,29,-10000000,0.0,16.118095750958314,0.0,1.3488079432068456,256,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Imaginary Heroes,0.179,0.255,0.566,-0.7322,0.0,0.0,1.0,0.0,39,8
6.4,0,0,1.769593,86.0,12,0,0.0,0.0,0.0,1.018700377995828,164,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,High Heels and Low Lifes,0.192,0.0,0.808,0.7506,0.263,0.0,0.737,0.431,29,9
6.5,10000000,295750,9.805551,99.0,177,-9704250,0.029575,16.118095750958314,12.597273163069069,2.380059983568417,397,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,World's Greatest Dad,0.099,0.063,0.837,0.4404,0.0,0.0,1.0,0.0,73,9
6.4,0,0,12.898984,96.0,169,0,0.0,0.0,0.0,2.6318157439400043,323,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Severance,0.023,0.218,0.759,-0.9118,0.0,0.0,1.0,0.0,55,5
6.0,10000000,0,2.803642,82.0,50,-10000000,0.0,16.118095750958314,0.0,1.335959028792763,312,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Edmond,0.0,0.296,0.704,-0.9413,0.281,0.51,0.208,-0.296,46,5
6.4,0,42145,6.085879,110.0,139,42145,0.0,0.0,10.64889505975716,1.9581039303731271,311,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,0,3,1,Welcome to the Rileys,0.05,0.132,0.818,-0.7506,0.0,0.0,1.0,0.0,48,0
4.1,0,126247,11.946898,83.0,178,126247,0.0,0.0,11.746003505427968,2.5608562227725176,257,7.5,7.5,7.52,1994.0,9.0,1990.0,0,0,1,0,3,1,Police Academy: Mission to Moscow,0.148,0.0,0.852,0.7553,0.0,0.231,0.769,-0.6249,46,19
5.8,10000000,0,0.072085,125.0,14,-10000000,0.0,16.118095750958314,0.0,0.0696053505500176,180,7.5,7.5,7.52,2013.0,3.0,2010.0,1,0,0,1,1,0,Cinco de Mayo: La Batalla,0.188,0.067,0.746,0.6901,0.0,0.0,1.0,0.0,32,0
6.2,10000000,0,2.849895,104.0,31,-10000000,0.0,16.118095750958314,0.0,1.3480458752005129,247,7.5,7.5,7.52,2014.0,7.0,2010.0,1,1,1,1,2,1,Elsa & Fred,0.233,0.078,0.689,0.8519,0.0,0.0,1.0,0.0,43,4
4.8,0,0,1.388136,90.0,19,0,0.0,0.0,0.0,0.8705131453324705,399,7.5,7.5,7.52,2009.0,7.0,2000.0,1,1,1,0,2,1,The Open Road,0.0,0.084,0.916,-0.7003,0.0,0.0,1.0,0.0,65,7
5.4,3200000,0,2.631688,90.0,59,-3200000,0.0,14.978661680269909,0.0,1.2896975539654651,560,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,1,3,1,The Good Guy,0.262,0.055,0.683,0.9786,0.0,0.0,1.0,0.0,99,0
4.7,0,0,10.955567,90.0,44,0,0.0,0.0,0.0,2.481197027640077,300,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,0,3,1,Motherhood,0.05,0.0,0.95,0.3612,0.0,0.0,1.0,0.0,49,0
5.1,10000000,17472,5.145655,111.0,83,-9982528,0.0017472,16.118095750958314,9.76841211133904,1.8157453280617768,142,7.5,7.5,7.52,2015.0,1.0,2010.0,1,0,1,1,0,1,Strangerland,0.0,0.11,0.89,-0.3818,0.209,0.245,0.545,-0.1027,22,8
3.9,10000000,0,3.064563,93.0,29,-10000000,0.0,16.118095750958314,0.0,1.4023062341458734,146,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Blonde Ambition,0.0,0.0,1.0,0.0,0.474,0.0,0.526,0.4019,23,4
5.7,14100000,0,9.318033,107.0,188,-14100000,0.0,16.46168542627038,0.0,2.333893141111586,153,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,The Oxford Murders,0.0,0.212,0.788,-0.7351,0.184,0.176,0.64,0.0258,25,10
5.4,0,0,7.245108,94.0,130,0,0.0,0.0,0.0,2.1096200547735595,87,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,The Reef,0.361,0.066,0.573,0.8271,0.256,0.411,0.333,-0.34,16,5
6.4,0,0,9.085482,91.0,34,0,0.0,0.0,0.0,2.311096964017189,174,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,0,3,1,Eulogy,0.078,0.078,0.844,0.0,0.0,0.0,1.0,0.0,29,0
5.6,0,0,6.814247,99.0,80,0,0.0,0.0,0.0,2.055948606064189,115,7.5,7.5,7.52,2007.0,5.0,2000.0,1,0,1,0,1,1,White Noise 2: The Light,0.0,0.281,0.719,-0.8316,0.258,0.0,0.742,0.1877,22,6
4.3,10000000,0,2.873796,91.0,16,-10000000,0.0,16.118095750958314,0.0,1.354234904847638,354,7.5,7.5,7.52,2011.0,10.0,2010.0,1,0,1,1,3,1,Beat the World,0.122,0.15,0.728,-0.25,0.286,0.0,0.714,0.25,60,6
6.1,0,0,4.481897,117.0,35,0,0.0,0.0,0.0,1.701451208940858,347,7.5,7.5,7.52,2008.0,10.0,2000.0,1,0,0,0,3,1,Fifty Dead Men Walking,0.042,0.033,0.924,0.1531,0.0,0.0,1.0,0.0,63,0
6.4,10000000,0,2.574014,106.0,22,-10000000,0.0,16.118095750958314,0.0,1.2736893339091948,399,7.5,7.5,7.52,2008.0,8.0,2000.0,1,1,0,1,2,1,Adam Resurrected,0.069,0.12,0.811,-0.6249,0.0,0.0,1.0,0.0,70,0
6.9,10,11,1.617943,85.0,26,1,1.1,2.3978952727983707,2.4849066497880004,0.9623888949053856,219,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,0,3,0,Of Horses and Men,0.167,0.15,0.684,0.2023,0.0,0.0,1.0,0.0,36,0
4.0,10000000,0,5.099472,90.0,53,-10000000,0.0,16.118095750958314,0.0,1.8082022100559103,235,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,The Devil's Tomb,0.0,0.343,0.657,-0.9628,0.0,0.386,0.614,-0.6597,41,8
7.1,10000000,0,11.847324,130.0,193,-10000000,0.0,16.118095750958314,0.0,2.553135540627152,296,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,0,"The Good, The Bad, The Weird",0.126,0.165,0.709,-0.4019,0.545,0.0,0.455,0.5562,55,4
4.9,10,10000000,10.013629,99.0,119,9999990,1000000.0,2.3978952727983707,16.118095750958314,2.399133505871287,131,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Nurse 3-D,0.199,0.309,0.491,-0.5859,0.37,0.33,0.3,0.1027,22,5
6.7,10000000,0,3.753703,89.0,27,-10000000,0.0,16.118095750958314,0.0,1.5589238932800864,563,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Gunless,0.045,0.154,0.801,-0.9238,0.0,0.0,1.0,0.0,100,6
6.4,9500000,17164377,19.978021,107.0,737,7664377,1.8067765263157896,16.066802461833923,16.658346747689553,3.0434752705876287,169,7.5,7.5,7.52,2009.0,3.0,2000.0,1,0,1,1,1,1,Adventureland,0.218,0.0,0.782,0.7964,0.191,0.275,0.534,-0.2732,32,9
6.0,9600000,4386236,3.588529,144.0,24,-5213764,0.4568995833333333,16.077273760604726,15.293982242067818,1.5235594934051553,294,7.5,7.5,7.52,2005.0,3.0,2000.0,1,0,0,1,1,1,The Lost City,0.084,0.115,0.801,-0.4215,0.0,0.0,1.0,0.0,50,0
6.4,11000000,59827328,9.337388,98.0,135,48827328,5.438848,16.213405921671733,17.906973121214072,2.3357672259501263,536,7.5,7.5,7.52,2000.0,12.0,2000.0,1,0,1,1,0,1,Next Friday,0.053,0.1,0.847,-0.6187,0.326,0.0,0.674,0.4404,98,7
4.3,10000000,0,11.431434,94.0,158,-10000000,0.0,16.118095750958314,0.0,2.520228264918348,91,7.5,7.5,7.52,2014.0,11.0,2010.0,1,0,1,1,3,1,American Heist,0.0,0.167,0.833,-0.4588,0.0,0.0,1.0,0.0,16,5
6.5,9500000,111584787,28.675891,117.0,531,102084787,11.74576705263158,16.066802461833923,18.530295290376944,3.390334965318781,307,7.5,7.5,7.52,1967.0,12.0,1960.0,0,0,1,1,0,1,You Only Live Twice,0.067,0.067,0.865,0.0,0.0,0.0,1.0,0.0,52,11
6.1,10,0,9.70276,102.0,86,-10,0.0,2.3978952727983707,0.0,2.37050165213128,221,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Plastic,0.19,0.298,0.511,-0.8201,0.0,0.0,1.0,0.0,40,3
7.5,8900000,19839492,17.151293,127.0,400,10939492,2.229156404494382,16.001561947061912,16.803185105058997,2.8987417978428565,232,6.9,7.5,7.552631578947368,2012.0,1.0,2010.0,1,0,0,1,0,0,Amour,0.093,0.066,0.841,0.296,0.0,0.0,1.0,0.0,40,0
4.5,10500000,14144000,11.225044,98.0,123,3644000,1.347047619047619,16.166885910365842,16.46480113456092,2.503486634536463,342,7.5,7.5,7.52,1988.0,10.0,1980.0,0,0,1,1,3,1,Poltergeist III,0.0,0.105,0.895,-0.8074,0.0,0.0,1.0,0.0,64,3
4.9,9500000,0,5.346205,87.0,34,-9500000,0.0,16.066802461833923,0.0,1.8478569964526728,179,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Re-Kill,0.0,0.183,0.817,-0.7717,0.0,0.0,1.0,0.0,32,5
7.0,9400000,60000000,14.562991,163.0,140,50600000,6.382978723404255,16.056220353623207,17.909855136853043,2.7448957239280323,238,7.5,7.5,7.52,1963.0,7.0,1960.0,0,1,1,1,2,1,"It's a Mad, Mad, Mad, Mad World",0.118,0.056,0.826,0.4588,0.44,0.0,0.56,0.7424,43,10
7.3,12899867,85582407,19.747809,121.0,406,72682540,6.634363517081223,16.372727636721407,18.26499030597238,3.032440650740207,484,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,0,Volver,0.07,0.192,0.738,-0.9201,0.0,0.0,1.0,0.0,82,1
6.2,9300000,0,12.928269,90.0,148,-9300000,0.0,16.04552506565036,0.0,2.6339205158922487,105,7.5,7.5,7.52,1981.0,7.0,1980.0,0,1,1,1,2,1,Heavy Metal,0.0,0.328,0.672,-0.8316,0.0,0.0,1.0,0.0,18,5
6.2,10000000,0,3.193777,89.0,51,-10000000,0.0,16.118095750958314,0.0,1.433601759869142,120,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Gentlemen Broncos,0.0,0.151,0.849,-0.4939,0.0,0.0,1.0,0.0,19,4
6.9,0,0,5.107235,104.0,49,0,0.0,0.0,0.0,1.809474133932936,53,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,0,3,1,Richard III,0.286,0.0,0.714,0.34,0.34,0.32,0.34,-0.1779,7,8
5.1,10000000,0,10.073144,94.0,74,-10000000,0.0,16.118095750958314,0.0,2.4045227172372097,154,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Into the Grizzly Maze,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27,4
6.0,0,0,4.807549,131.0,40,0,0.0,0.0,0.0,1.7591586229923084,435,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,0,3,1,Kites,0.154,0.085,0.761,0.7814,0.0,0.0,1.0,0.0,85,0
7.0,7400000,21817298,36.173598,136.0,885,14417298,2.948283513513513,15.816990693309524,16.898213745189267,3.6155987781178975,123,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,0,Melancholia,0.0,0.364,0.636,-0.7184,0.444,0.0,0.556,0.4939,18,5
7.1,0,0,5.499412,92.0,83,0,0.0,0.0,0.0,1.8717117112712385,159,7.5,7.5,7.52,2011.0,4.0,2010.0,1,0,1,0,1,1,Red Dog,0.17,0.07,0.76,0.5106,0.0,0.0,1.0,0.0,28,4
7.3,0,0,5.900535,176.0,66,0,0.0,0.0,0.0,1.9315989448293196,669,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,0,3,0,Jab Tak Hai Jaan,0.107,0.025,0.868,0.8658,0.0,0.0,1.0,0.0,120,0
7.9,11000000,104931801,94.184658,117.0,4470,93931801,9.539254636363635,16.213405921671733,18.468821192340297,4.555818773348198,420,7.649999999999999,7.800000000000001,7.9,2005.0,7.0,2000.0,0,0,1,1,3,1,Alien,0.0,0.146,0.854,-0.8779,0.0,0.45,0.55,-0.5994,69,8
7.2,85000,30859000,29.262427,83.0,590,30774000,363.0470588235294,11.350418300109132,17.244939032372713,3.409906910034915,162,7.5,7.5,7.52,1974.0,1.0,1970.0,0,0,1,0,0,1,The Texas Chain Saw Massacre,0.095,0.258,0.646,-0.743,0.0,0.0,1.0,0.0,24,10
6.3,10000000,2995811,17.611971,106.0,254,-7004189,0.2995811,16.118095750958314,14.912725871316583,2.923804975846652,298,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,The Runaways,0.12,0.044,0.837,0.5859,0.0,0.0,1.0,0.0,45,7
7.4,9000000,83304330,7.623979,181.0,134,74304330,9.256036666666668,16.012735246411598,18.23801109858261,2.1545465790987417,298,7.300000000000001,7.4,7.400000000000001,1971.0,3.0,1970.0,0,0,1,1,1,1,Fiddler on the Roof,0.279,0.057,0.664,0.9001,0.0,0.0,1.0,0.0,42,2
6.5,5500000,141195658,31.036,130.0,562,135695658,25.671937818181817,15.520258832020865,18.76565713892476,3.466860270461436,249,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Thunderball,0.061,0.12,0.819,-0.4767,0.0,0.0,1.0,0.0,46,6
5.7,10000000,0,10.424596,93.0,129,-10000000,0.0,16.118095750958314,0.0,2.4357685751047238,169,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Detention,0.0,0.201,0.799,-0.7783,0.0,0.5,0.5,-0.25,29,3
7.0,7000000,8220215,7.720692,110.0,118,1220215,1.1743164285714285,15.76142084987672,15.92210704405938,2.16569859257039,400,7.5,7.5,7.52,2010.0,12.0,2010.0,1,0,0,1,0,0,Loose Cannons,0.066,0.052,0.881,0.0129,0.0,0.0,1.0,0.0,68,0
6.9,9000000,41590886,6.717994,118.0,66,32590886,4.621209555555556,16.012735246411598,17.543391638733798,2.0435544857116525,387,7.5,7.5,7.52,1996.0,6.0,1990.0,0,1,1,1,2,1,Set It Off,0.098,0.14,0.762,-0.5423,0.0,0.304,0.696,-0.5423,70,9
6.8,9000000,34573780,3.951041,120.0,38,25573780,3.8415311111111112,16.012735246411598,17.358606178205207,1.5995978575003196,235,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,0,1,3,1,The Best Man,0.156,0.0,0.844,0.8126,0.0,0.0,1.0,0.0,42,0
6.3,9000000,44196684,27.600843,87.0,581,35196684,4.910742666666667,16.012735246411598,17.604160344235286,3.353436192915888,134,7.5,7.5,7.52,1988.0,8.0,1980.0,0,1,1,1,2,1,Child's Play,0.104,0.136,0.759,-0.25,0.0,0.0,1.0,0.0,26,5
7.3,9000000,24538513,14.098952,123.0,235,15538513,2.7265014444444446,16.012735246411598,17.01575444121633,2.7146253374388016,294,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Sicko,0.191,0.083,0.726,0.7806,0.0,0.459,0.541,-0.5267,52,5
6.6,9000000,108782847,82.975841,104.0,1954,99782847,12.086983,16.012735246411598,18.50486423289969,4.43052915033359,176,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,The Purge: Anarchy,0.0,0.218,0.782,-0.8316,0.265,0.206,0.529,0.0,30,12
4.9,9000000,0,3.269459,91.0,70,-9000000,0.0,16.012735246411598,0.0,1.4514871213214051,389,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Down to You,0.188,0.031,0.781,0.9231,0.649,0.0,0.351,0.8779,72,10
6.6,9000000,23936908,18.514292,88.0,693,14936908,2.6596564444444444,16.012735246411598,16.990932135305314,2.97114712018967,421,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,Harold & Kumar Go to White Castle,0.09,0.058,0.852,0.5719,0.0,0.0,1.0,0.0,76,4
6.7,9000000,0,7.029126,126.0,60,-9000000,0.0,16.012735246411598,0.0,2.083075680191879,316,7.5,7.5,7.52,2005.0,7.0,2000.0,0,0,1,1,3,1,The Contender,0.023,0.195,0.782,-0.8519,0.184,0.0,0.816,0.2584,53,10
