budget,revenue,popularity,runtime,vote_count,profit,roi,log_budget,log_revenue,log_popularity,overview_length,director_success_rate,lead_actor_success_rate,genre_popularity_score,release_year,release_month,decade,is_modern,is_summer_release,has_tagline,budget_tier_encoded,release_season_encoded,is_english
0.06364544,0.018247658,-0.025100714,0.42904332,-0.15874207,0.020199116,-0.05313012,0.012957957,0.010168019,-0.015772996,-0.09019712,-0.021404415,-0.0412491,-0.03286874,0.017056584,0.011136255,0.0015105036,-0.0016285649,-0.000704109,0.03193239,0.0011433912,0.0029636812,-0.022535965
0.093976445,0.0074817436,0.11697287,0.41985735,-0.59172523,0.119045,-0.043180406,0.008781231,0.019625196,-0.002520814,-0.48380578,-0.025296735,-0.04161209,-0.03351041,-0.082132764,-0.0016220959,-0.015935851,-0.010198303,0.0023064145,0.06987222,-0.0007563557,-0.04364669,-0.011078338
-0.084011674,0.039694887,-0.06387184,-0.39724007,-0.22095387,0.008903591,-0.07990734,-0.032297287,0.01713403,-0.0040332293,-0.12975076,-0.014566177,-0.039838545,-0.02335197,0.0074042412,0.015310594,0.010205064,-4.1620988e-05,-0.00032268258,-0.009029759,-0.0004908758,0.017592706,-0.024822736
0.20363775,-0.0024035526,-0.02082714,0.123862885,-0.2004949,0.013143607,-0.06576332,0.037886243,0.0044630207,-0.00096577377,-0.008569133,-0.019416336,-0.040302258,-0.029000094,-0.09475178,0.01612635,-0.028130593,0.009932158,-0.00034829878,-0.0226614,-0.0023706227,0.030927243,-0.026208634
0.1979552,0.019457193,0.03268209,-0.26854497,0.08737408,0.049695186,-0.035683814,0.05326394,-0.0019151915,-0.007398273,0.037237212,-0.014417095,-0.04076369,-0.024151376,-0.08176941,0.009919085,-0.028817104,0.016759042,-9.3001345e-06,-0.024983661,-0.0015965947,-0.012133687,-0.028992487
0.14090154,0.010107112,-0.09215464,-0.51001215,-0.08469736,0.010845945,-0.028437596,0.027332902,-0.010911794,-0.009374735,-0.030981122,-0.011493053,-0.03535154,-0.021916509,0.0109286625,0.0030858791,0.00048553088,-0.004270614,0.0021163358,-0.027450625,-3.817666e-05,-0.01632237,0.46994135
-0.2705623,-0.033834163,-0.025977965,0.41466188,0.40205374,-0.0021206075,-0.007710536,-0.05505376,-0.01403013,0.016227843,-0.0071180006,-0.022455918,-0.04837108,-0.034497675,-0.09815249,-0.010217081,-0.013142856,0.01240203,-0.0010097071,-0.009476819,-0.0013016445,0.018260418,-0.017094357
-0.097602576,-0.01069963,0.010468195,0.34430394,0.57528764,-0.016891684,0.05633496,-0.018918473,-0.010004106,0.012142024,-0.008700811,0.19374119,0.16029705,0.18724133,-0.008323925,-0.08310256,0.0013166423,0.0040277005,-0.00037514226,-0.006340068,-0.0003163668,0.018863183,-0.013015245
0.065980114,0.032323763,0.03933367,-0.045093257,0.01684874,0.014156536,-0.03574911,0.0039949333,0.0141854305,0.007696385,-0.0059777596,-0.013591937,-0.039073475,-0.023549564,0.012775387,0.008599654,0.0038000073,0.0043319687,-0.00036182016,-0.01779098,7.594097e-05,0.025627552,-0.026396396
-0.018053422,0.062851936,-0.032489482,-0.24890707,0.3207271,0.0291526,-0.087975524,-0.012615938,0.023168182,0.006494168,0.0021081348,-0.014464613,-0.053662665,-0.029702669,-0.2648955,-0.012410906,-0.010386447,0.0047049243,-0.001232651,-0.02347907,0.0021841193,0.018423453,-0.019512426
0.00078454067,0.044825915,0.03138354,-0.0041971635,0.09496036,0.020210752,-0.05340346,-0.0051069516,0.018054355,0.0083915815,0.023598928,-0.017703153,-0.047366343,-0.02470044,0.006726279,0.0006669694,0.0016907795,-0.0023912946,-4.5667875e-05,-0.01654969,-0.0018056162,-0.00872729,-0.025393013
0.23129702,0.024850644,-0.01512532,0.20745732,-0.12049277,0.053200614,-0.04907319,0.046361875,-0.0010206401,-0.013253459,0.06296307,-0.02097515,-0.04141065,-0.03632864,0.008077817,0.007069958,0.0020409161,-0.0037551338,-0.00027472404,-0.010165699,-0.00051480305,-0.0045841145,-0.024980556
0.1539593,0.020628918,0.12199219,-0.23899359,-0.4149736,0.03541193,-0.04556963,0.030140854,-0.004461948,0.018551808,0.0017534818,-0.015933476,-0.040953305,-0.022749191,0.0013548877,-0.013533991,-0.0010975816,-0.019182391,-7.3878105e-06,-0.029352257,-0.00062572066,-0.019407857,-0.023381928
-0.04164495,0.010186638,0.05395539,-0.31602642,0.43970004,0.00033276828,-0.044778068,-0.007851461,-0.010309229,0.034022145,-0.07079373,-0.014578332,-0.056654446,-0.031528562,0.0076348027,0.006272722,0.0006570996,-0.0028388142,-0.00053950766,-0.013816982,0.00093237485,-0.0068564396,-0.020945884
0.0012715105,-0.07210936,0.003997338,0.4034086,0.050482493,-0.028489595,0.05486731,-0.0044621383,-0.012078501,0.019377263,-0.010854951,-0.023182148,-0.03969499,-0.033196393,0.011801901,0.0023005046,0.0013433743,-0.0020119965,-0.00032415116,-0.012510958,-0.000111423775,-0.004963578,-0.028163075
0.2009553,0.049874756,-0.005720613,0.19772993,-0.11231554,0.043960825,0.09698613,0.047566164,0.014192948,-0.0009798566,0.014153724,-0.017881699,-0.03862532,-0.026058491,0.021052796,0.008730527,0.0028166673,-0.0037538356,-0.001045299,-0.011114481,-0.00035806114,-0.00901508,-0.021333078
0.053434372,0.0039857933,0.020370001,-0.41510797,0.43830428,0.019531257,0.05337564,0.008339928,-0.01002409,0.041096024,0.007877201,-0.012335243,-0.055715453,-0.031078605,0.0043422454,0.0043010353,0.00060881727,-0.001758189,-4.0818235e-05,-0.021143846,0.0010775265,-0.001203782,-0.022384789
-0.09588822,0.027695451,-0.049695518,-0.42189518,-0.46981582,-0.047689058,0.006136551,-0.02414749,-0.012858674,-0.01657927,0.14780265,-0.015500416,-0.039926365,-0.02118263,-0.010331652,0.002246151,0.00056073023,0.016423402,-0.0013390897,-0.01701667,0.00015099885,-0.006930468,-0.026480451
0.16979879,0.011713584,-0.06619635,0.0942949,0.33708638,0.016037308,0.15210095,0.02966339,-0.023598824,0.0063804258,-0.030238615,-0.017281704,-0.043440223,-0.031943887,0.010953365,0.0035470526,0.0018139433,-0.0027687857,-0.00025753534,-0.010080405,-0.00083480595,-0.00088148913,-0.023150083
0.13200043,0.015227303,-0.20641701,-0.49600914,-0.42920855,-0.07701636,-0.039666917,0.039674032,0.0015626117,-0.026985006,0.056519452,-0.014746594,-0.039256174,-0.022368034,-0.0713488,-0.030303415,0.0026596824,0.05340817,0.014279113,-0.034636665,-0.0029198327,0.022381954,-0.0235595
-0.1947658,-0.016985564,-0.054296,-0.08203568,0.30138963,-0.010001455,-0.041061122,-0.048467055,-0.022146301,0.0039321007,-0.0111047495,-0.017410543,-0.059037775,-0.03183356,-0.0011283433,0.0008533211,0.00039330666,-0.0011545586,-0.0001845511,-0.012325762,-0.0008645877,-0.0075089084,-0.019708034
0.17334324,0.017444799,-0.021168057,-0.15603329,-0.33025277,0.020299993,-0.036741797,0.06657711,-0.0015348021,-0.026537105,-0.053315554,-0.01567078,-0.03851769,-0.023151722,-0.16037767,0.0004274661,-0.01856213,0.04120954,0.03199144,0.10521083,-0.0011403761,0.020182237,-0.024564134
0.024611417,0.0017413967,-0.0477919,0.27402526,0.43861145,-0.009962814,0.04807061,0.005365749,-0.005150176,0.0031124859,0.0050915442,0.17651452,0.42954952,0.22328645,0.0059536593,0.001128566,0.002347556,-0.0013686677,-0.00030341613,-0.0068077315,-0.000102838145,-0.003366022,-0.013203403
-0.050629366,-0.04948639,0.005112184,-0.31702167,0.2939427,-0.064859815,0.06676452,-0.043391347,-0.018518358,0.016721688,-0.023808002,-0.015053091,-0.060069382,-0.02796215,0.0046262266,0.0036003825,0.0011721676,-0.0021734238,-0.000110233035,-0.019860897,-0.0029328293,-0.008817006,-0.020439738
-0.12486739,-0.04422244,-0.038276006,0.2920326,0.24910206,-0.011502671,0.098206066,-0.03227589,-0.026627783,0.01488022,-0.024438709,-0.023266645,-0.045211725,-0.036800202,-0.0005682912,-0.00049227366,0.00045903513,-0.002706374,-0.0001387545,-0.009761559,-0.0018730115,-0.005974881,-0.021126425
0.15451495,0.0725444,-0.018287556,0.29940978,-0.18263955,0.06650789,-0.043789178,0.038751453,0.028791778,0.025171034,-0.015936961,-0.019947123,-0.03962986,-0.030857544,0.109926045,-0.10092293,0.0077503175,-0.003224627,-0.00071878097,-0.01132396,0.00015465179,0.00024569893,-0.02044241
0.0076159127,0.0060087983,0.012194244,0.41965416,-0.083946615,0.035394657,-0.047412604,-0.0163202,0.0057804845,-0.0011732763,-0.062204733,-0.020484123,-0.041923475,-0.0343964,0.0018582119,0.004085832,0.0031229225,0.005025196,0.01008512,-0.00682523,0.00055344525,0.024894038,-0.02324751
0.019653868,0.0008448835,-0.038896963,0.14801987,0.3709546,0.02851051,-0.047582917,0.006175422,-0.018820858,0.0064494708,0.06452488,-0.020659275,-0.04542344,-0.03744766,0.0030463606,0.0035179066,0.0007478942,-0.0030945635,-0.00024576893,-0.009411963,-0.00011203827,-0.003212582,-0.025266655
-0.1466604,-0.054466583,0.041989677,-0.1037474,0.25727445,-0.011511165,-0.018678071,-0.055217247,-0.020868765,0.01530347,0.022623707,-0.014813006,-0.058908038,-0.03211289,0.0053680036,0.0011510067,0.00037235068,-0.0025940626,3.191513e-05,-0.018921202,-0.0007691452,-0.009758856,-0.018648641
-0.054056577,0.029661553,-0.040389583,-0.4022672,-0.16465388,-0.010579434,-0.041682173,-0.019883608,-0.0029564875,-0.026600426,-0.042390283,-0.014648663,-0.04006447,-0.022922745,0.010454312,0.006622753,0.0007110221,-0.0022587015,-0.00022474822,-0.0205582,0.00015567036,-0.0046876245,-0.028391551
0.18022624,0.026485935,-0.042962566,-0.19737414,-0.26356447,0.017263737,-0.032782793,0.04572339,0.00028168494,-0.028771523,0.024279697,-0.016728172,-0.041618485,-0.022905465,0.016603714,-0.007518074,0.014836966,0.0033315618,0.00047982784,0.052300476,0.00044714293,-0.0033025604,-0.02173893
0.1400364,0.124922216,-0.020888403,-0.20174296,0.30944166,0.00841835,0.04617728,0.023827955,0.026327481,0.020143146,0.004323516,-0.013381225,-0.052528556,-0.029166555,0.012634984,0.0025932894,0.00018950601,-0.0037273664,-9.319557e-05,-0.019072838,0.0001483796,-0.008557956,-0.020644149
0.17190537,-0.036299217,0.023497982,0.31323728,-0.0057681017,0.021560598,0.09324073,0.038579367,-0.022877418,0.010649501,0.020226432,-0.022131747,-0.038120847,-0.03216276,0.0063622063,0.008306891,0.001769842,-0.002231513,-0.00012734316,0.09157573,0.0023055924,-0.0011881798,-0.024236841
-0.12622896,-0.0076967077,0.019221582,-0.34517115,-0.12151105,0.023261346,0.03416926,-0.037029013,-0.011171024,-0.019797448,0.0039140563,-0.015505928,-0.04078017,-0.021872388,-0.05208949,-0.008785041,0.00046623097,0.00031948442,-0.0017645482,0.1461989,0.004804052,-0.0042853295,-0.023831548
0.13696487,-0.0010608931,-0.02182027,-0.12613928,-0.13468795,0.013020856,-0.05339273,0.0383889,0.023896486,0.0022902975,-0.031536963,-0.015586473,-0.038211066,-0.024349514,0.06603075,-0.044447877,0.021454671,-0.00199178,0.001158812,-0.012700181,-0.0013402738,0.022744486,-0.029752715
0.17377391,0.086365506,0.024460437,-0.4144754,0.12018246,0.032984503,-0.0132756205,0.033106443,0.02450443,0.014721546,0.02820947,-0.015263233,-0.041677468,-0.02301489,0.15978746,-0.00072501705,0.016766656,0.000499773,0.0002110379,-0.025128696,0.0014760003,0.030448087,-0.02291719
0.14455503,0.0059640706,0.011360789,-0.11296334,0.01805082,0.006047189,-0.06819579,0.033741903,-0.0003296025,0.00632465,0.09802133,-0.016327504,-0.039389014,-0.026040185,-0.20278585,-0.04548131,-0.010839508,0.0069843456,-0.00065665867,-0.03878781,0.008318926,-0.011499051,-0.029360037
-0.031748902,0.020851588,-0.023847189,0.21370919,-0.0989699,0.026917346,-0.085263826,-0.017999358,0.012024428,-0.019677449,0.0053594722,-0.023096591,-0.043401685,-0.03534648,0.008926189,0.0027202915,0.002555004,-0.0022336144,-0.00019489312,-0.010070277,0.00042918275,-0.009099682,-0.025809992
-0.10961746,-0.03104827,-0.0030065826,0.39421955,0.58346903,-0.016017102,0.037513502,-0.028066907,-0.0135544725,0.01849213,-0.017371945,0.19448458,0.3939843,0.20948294,0.0028327832,0.0012370574,0.0010794115,-0.0028332376,-0.00015326522,-0.0093251895,-0.0012427755,-0.0056551364,-0.011020825
-0.39270335,-0.03034454,-0.0073275412,0.087476104,0.17180862,-0.0066420063,-0.16771768,-0.11111451,-0.015162129,0.0040031318,0.008832207,-0.024659175,-0.051664267,-0.045421675,-0.26980823,-0.053547114,-0.012594526,0.017122231,-0.0010136386,-0.012043057,-0.0011340457,0.005714318,-0.017921817
-0.18251608,0.028093807,-0.005599051,0.07910112,0.30500323,0.009665036,-0.038171995,-0.03881897,-0.008784418,0.006630744,-0.0050061718,-0.023114776,-0.047991127,-0.040192638,-0.0016772876,0.004032548,-9.9171484e-05,0.0010383105,-0.00016294427,-0.009757568,-0.0014134382,-0.0065318565,-0.016918113
-0.20383553,-0.00070891477,-0.063484214,-0.0060054506,-0.15751639,-0.05922685,-0.0919287,-0.045466054,0.0023027903,-0.007017106,0.013666687,-0.019362347,-0.04357361,-0.025876673,-0.108277604,0.031849537,-0.003459524,0.0025228916,-0.0024424205,-0.014780889,0.0021603634,0.031436097,-0.024485419
0.17526752,0.012476123,-0.009895401,-0.39212367,-0.37085065,-0.005606366,-0.035299268,0.055669934,0.0022317234,-0.007449814,-0.010790622,-0.015370624,-0.038944274,-0.02250331,-0.011432551,-0.009668994,0.010750675,-0.01948039,0.004893746,-0.0039550746,-0.0013527817,0.020917295,-0.02283428
-0.20376246,-0.02838296,-0.022116939,-0.11924349,0.55176526,-0.012395813,-0.05560942,-0.046834476,-0.02336805,0.008963915,0.027853973,-0.014035276,-0.05584284,-0.030755768,-0.06503445,-0.01019366,-0.012377683,0.008202238,0.0030633998,-0.0148477955,-0.0009182166,0.005918277,-0.015531397
0.12844566,0.017508388,-0.024668029,-0.5045608,-0.6076877,0.014201125,-0.0373363,0.043192927,0.020539697,-0.02681857,0.056731556,-0.01653323,-0.042235516,-0.02214318,0.008863107,0.016709618,-0.0008106171,-0.008080544,2.6228921e-05,0.19450876,0.00080209854,-0.008398482,-0.016600218
0.04143135,0.022208614,0.02118352,-0.22659665,-1.1214086,-0.0015911908,-0.029133856,0.028196821,-0.013165783,-0.055732176,-0.056482993,-0.0154517805,-0.039809063,-0.02110773,-0.015643518,-0.0070310626,-0.0034273316,-0.0131294,0.000841336,0.15292223,-0.0007670001,-0.026908899,0.19045746
0.19153418,0.033099927,0.023208274,0.21558082,-0.14840847,0.005345612,-0.057385933,0.03286332,0.000760106,-0.007869104,-0.010514337,-0.02185966,-0.042094577,-0.03529722,-0.13275318,0.0038188915,-0.05588571,-0.0028426077,-0.00048993353,-0.010983511,4.549815e-05,-0.0035603421,-0.02592456
0.14643882,0.024196025,-0.0012895535,-0.28589728,0.44061616,0.026035024,0.040892888,0.017015144,-0.00061395334,0.024925716,0.009106098,-0.012725637,-0.05118254,-0.02933619,0.014070149,0.0060924604,0.0018871474,-0.0033899439,-0.0001843986,-0.014898947,0.00024748087,-0.004448336,-0.02181723
0.095276706,-0.06701131,-0.031091494,0.45854026,0.19139987,-0.02867715,0.09063864,0.022363726,-0.025567966,0.0064871153,0.009809875,0.1704696,0.37891087,0.21871413,0.006844229,0.0025724391,0.0017529337,-0.0025606758,-0.00019201706,-0.011429722,0.0023139594,-0.005341393,-0.013731338
0.03546845,-0.026915781,-0.011335419,0.2677657,0.5711455,-0.016621334,0.05527713,0.011861996,-0.017145518,0.012506542,-0.022906207,0.00021666707,0.06866813,0.11528741,-0.07679053,0.0005638833,-0.017562924,0.0025704885,-0.0060265074,-0.008809984,-0.00013444293,0.0073410296,-0.013520684
0.035784375,0.021307638,-0.037287414,0.39847657,0.5025717,0.010858674,-0.056077152,0.008235786,0.0045155114,0.009962206,-0.056239136,0.21893753,0.47086114,0.23174058,0.0034843332,0.001815168,0.001964714,-0.005748624,-0.0009970884,-0.0068700644,2.2713408e-05,-0.0071628676,-0.011228868
-0.15873347,-0.01825625,-0.040333945,0.36836112,0.3515011,-0.0020189474,-0.0024108395,-0.029598335,-0.021656223,0.0026790593,0.016837073,0.080388635,0.4244166,0.22265823,9.2041606e-05,0.0011770877,0.0007628253,0.004314714,0.0018632447,-0.0053248727,-0.0011314531,0.010805186,-0.008374119
-0.17285779,0.015426259,-0.103188284,0.4899668,0.0035936935,-0.08485029,-0.039498914,-0.029978726,-0.0011497329,-0.027104247,-0.070510164,-0.02064182,-0.045034252,-0.033069216,0.006831961,-0.0037231108,0.00083782204,-0.0028794822,-0.0005495164,-0.0077233124,-0.0026833054,-0.014329106,-0.016462725
0.18086691,0.04023123,0.110202745,0.42285806,0.035501193,0.048951056,-0.031159896,0.040384673,0.010045663,0.014642704,0.023942128,-0.014615436,-0.03203745,-0.025575468,0.012826994,0.0061995983,0.0016256275,-0.0027329512,0.0010834413,-0.012084257,0.0014920724,-0.012359565,0.33441994
0.2085036,0.069574066,0.07683967,0.06730259,-0.0015443075,0.028859397,-0.034010574,0.04533448,0.017685343,0.023455648,-0.021201268,-0.016416565,-0.039914634,-0.025972629,0.058552757,-0.03827499,0.0070745177,-0.0020545141,-0.0007447777,-0.013174904,-0.0009628554,-0.013068785,-0.02773905
-0.01311478,0.07863976,-0.0016493571,0.35370395,0.23051235,0.032976333,0.012780112,-0.019323181,0.00048232125,0.0054176445,0.03249583,-0.018655438,-0.047324214,-0.038717315,-0.19382936,0.00016775473,-0.018732512,0.003002299,-0.00033319456,-0.014687314,-0.00018455175,0.019147951,-0.018596604
0.13406803,0.008445501,0.10176716,-0.47570288,-0.093287036,-0.053256538,-0.03438404,0.026840948,0.009539844,-0.019801665,-0.014661607,-0.014768357,-0.039365154,-0.024056416,0.031986557,0.0036990708,0.0022112874,-0.0050337217,0.00015873666,-0.064342566,0.0007265868,-0.015142293,-0.021856314
-0.07962461,0.015293106,-0.08772154,-0.2821894,-0.39758432,0.00076901744,-0.0502222,-0.022196101,0.0036105867,-0.038311753,0.047083993,-0.015753178,-0.03952448,-0.021617308,0.0120422,0.0023151233,0.0012687306,-0.00092208723,-0.0016544145,-0.01389764,-0.00034575284,-0.004168902,-0.024052065
-0.09139254,-0.024338178,0.049878925,0.040983733,-0.07468271,0.02136021,-0.03618221,-0.008289474,-0.030391686,0.014526658,-0.021326605,-0.018565038,-0.04348333,-0.024259465,0.0069614947,0.0015851818,0.0008967304,-0.0028020309,-0.0007975642,-0.016165147,0.00032163758,-0.007963265,-0.026545884
0.14305347,0.019555304,-0.052094758,-0.33904877,-0.071976654,0.0010040004,-0.03764223,0.0389796,-0.008869406,-0.045271028,0.00011444136,0.14799216,0.22329998,0.31374142,0.01330797,0.0027475602,0.0009350733,-0.008315731,1.3104329e-05,-0.0146628795,-0.001121443,-0.015725615,-0.018716
0.05841705,-0.034356218,-0.027579656,-0.36611292,0.2689164,-0.00829082,-0.003790343,0.020033231,-0.018412702,0.023490418,-0.013266119,-0.014023188,-0.056032673,-0.02827421,0.0063259564,0.001565807,0.00073026697,-0.004679013,-5.097039e-05,-0.016634703,0.00077067706,-0.0060194638,-0.023166062
0.1959326,0.11591814,-0.03194063,-0.15441836,0.067529485,0.03560005,-0.06736739,0.057102587,0.027369944,0.010986328,0.067630716,-0.014683545,-0.03826245,-0.02313838,0.025521262,0.0035871856,0.0025073239,-0.006105982,-0.00050561165,-0.017734407,-0.0014875585,-0.010200899,-0.021918425
0.14077076,0.034025688,0.079441465,-0.33834034,-0.134399,-0.03462537,-0.054163028,0.032497376,0.016997473,-0.0031495509,0.049488936,-0.013823203,-0.037911348,-0.021427296,0.062376026,0.0020943393,0.0017122595,0.008208043,-0.00024794356,-0.015748542,-0.00029626212,0.01577411,-0.025129355
-0.015141327,0.07005964,0.012703545,0.27313676,-0.13064958,-0.15291594,-0.057766348,-0.013911411,0.009094705,0.0069122207,0.15618175,-0.024693647,-0.046983294,-0.035598435,0.047891088,0.007331415,0.0034683237,-0.020613795,0.002970074,-0.010857401,0.0016811959,0.0063530398,-0.023996428
-0.17640752,-0.027815646,-0.085315526,-0.45868066,-0.26887476,0.00015349366,-0.016556703,-0.035190035,-0.031164654,-0.02171468,0.044769928,-0.01646298,-0.040606633,-0.022904072,0.023148226,0.00085220544,0.00093798124,-0.0035464955,-0.0008708897,-0.022650206,0.0014492709,-0.009290568,-0.022079442
-0.17928661,-0.055771235,-0.020296212,0.2445046,0.17050642,-0.031974174,0.12231909,-0.04916947,-0.02801975,-0.001764572,0.016332975,-0.02419096,-0.04644362,-0.039095573,-0.00037426088,0.0017247145,0.00091888965,-0.000966323,-7.347102e-05,-0.00813356,-0.0013256833,-0.0038785902,-0.01986826
-0.07179685,-0.07049214,-0.0043477626,0.26824293,0.24842295,-0.014794894,0.079373755,-0.03572178,-0.028889526,0.00037892789,-0.013001035,-0.022694983,-0.045619998,-0.039274838,0.0035134587,0.0014629905,0.0016530348,-0.002903382,-0.00019624135,-0.009055193,-8.9399306e-05,-0.0067079887,-0.023869881
0.1737701,0.05788191,-0.016975941,-0.1113321,0.09232491,0.030877005,-0.049487032,0.03871357,0.017256124,0.0075410474,0.026910903,-0.015013987,-0.040016558,-0.026673764,0.014306519,0.002157613,0.0017358834,-0.0028544504,-0.00027297,-0.020617919,-0.0014223619,-0.014259851,-0.022080757
0.14570798,0.025779925,0.00033510826,-0.27928248,-0.59050053,0.013333987,-0.030275457,0.029149972,0.0013713527,-0.05714222,0.014661217,-0.017553227,-0.04149167,-0.022707183,0.10605844,0.031381104,0.0253555,-0.012417195,0.0022752215,-0.02259256,-0.0009795467,0.07412034,-0.016281236
0.0989374,0.02820486,-0.029274363,0.5037607,0.39458564,0.021616377,0.059342045,0.017519234,0.002514777,0.0036333215,-0.030402832,0.17689675,-0.033836797,0.2598712,-0.12055023,0.018056463,-0.021320878,0.0036114673,-0.0015879625,-0.009597513,0.002350052,0.010617817,-0.015406661
0.07922693,0.008052305,-0.055949874,0.44534412,-0.12009216,-0.024623254,-0.046079572,0.038674768,0.010510062,-0.010838604,-0.052901197,-0.020545468,-0.03835282,-0.0330916,0.028254814,0.0067264466,0.009394642,-0.0029417942,0.0008473851,-0.014740799,-0.001059876,0.018816356,-0.025439966
-0.0026784062,0.0016704397,-0.024703367,-0.14097923,0.19830406,0.03492783,-0.057778068,-0.004941634,-0.015800688,0.020190451,0.03689893,-0.0149126295,-0.0502309,-0.025609318,0.0035076546,0.0018800299,0.001819493,-0.0032818217,-0.00025757373,-0.016976729,0.00047892582,-0.007852597,-0.020380111
0.019583866,-0.034640227,-0.012455975,0.36747614,0.525553,-0.022353573,0.065778345,0.005979351,-0.016533785,0.0122972615,0.006521992,0.22948915,0.46025726,0.22639439,0.007633082,0.0007161467,0.0018525928,-0.001119025,-0.00023764645,-0.0077879415,-0.00014886621,-0.0048722164,-0.01371116
-0.14154732,0.01855884,-0.09962544,-0.67034584,-0.16539961,0.016216759,-0.020284439,-0.04401697,0.004083295,-0.037249286,-0.08897328,-0.015225865,-0.040959865,-0.023282604,0.0041902377,-0.0048380545,0.0006478103,0.014282331,0.0024921715,-0.031117152,0.0003265814,0.006766929,-0.027173752
0.0272399,0.06274096,-0.0023988062,0.5284543,-0.17921798,-0.047182124,-0.047715217,-0.013360791,0.008630326,-0.00087288633,-0.041086923,-0.017462004,-0.034786135,-0.028297216,0.013129868,0.008569406,0.0018404104,0.01000431,0.0010871855,-0.006111439,0.0015968187,-0.00631143,0.32209665
0.14490674,-0.049255215,0.022129375,-0.4394303,-0.012967461,0.024315007,0.048280843,0.019768573,-0.031699784,0.020972136,0.061769594,-0.015124497,-0.039185666,-0.021686485,0.021516532,0.0034220465,0.003229427,-0.002812576,0.0005829716,-0.019557005,-1.5843492e-05,0.0010317289,-0.025547812
0.05488911,0.01141467,-0.041745048,0.35254577,0.21672708,0.02055556,0.0528059,0.0078744935,-0.006994003,0.002655614,-0.009971854,-0.019059278,-0.043244027,-0.035163127,-0.0029790099,-0.0001676443,0.0007701973,0.0038034152,0.00028472955,-0.008965575,-0.00017420459,1.1782272e-05,-0.021476194
-0.045155577,-0.02973073,-0.025016762,0.37098408,0.4298421,-0.0077883853,0.06221578,-0.029707205,-0.021924762,-0.0012866087,-0.013751469,-0.022053981,-0.04207699,-0.033708915,0.027493112,0.0024785837,0.0013781419,0.0067482833,0.0015224998,-0.011417925,9.597643e-07,0.014124901,-0.022093039
0.101170845,0.07975742,0.01060507,-0.28419474,0.28374282,0.01626928,-0.0180694,0.022795068,0.020863065,0.02344123,-0.0060179564,0.15490568,-0.04320105,0.2658888,0.011615334,0.001889499,-0.00035638438,-0.0022930629,-2.0100702e-05,-0.02024594,0.00043024443,-0.009877336,-0.01781903
-0.33496696,-0.0733165,-0.020027544,-0.032204412,0.20688671,0.010617142,-0.081574835,-0.09336984,-0.03553034,-0.0028265093,-0.014234433,-0.01967965,-0.060870435,-0.033177696,0.0021859303,0.0019740146,0.0004179182,-0.0084195165,-0.0004305394,-0.014512153,-0.0008645877,-0.0064219357,-0.020079037
0.19566107,0.12791221,-0.065639116,-0.21423355,0.13865343,0.03440694,-0.048867974,0.042852756,0.051317427,0.0008319686,0.013903736,-0.015149338,-0.04179189,-0.025356589,0.024634285,-0.010577417,0.0027593032,0.010896542,-0.00041493683,-0.0208369,-0.0012900431,0.046123106,-0.022370871
0.14642721,-0.06062671,-0.01371856,-0.3025409,0.4112125,0.00021554122,0.06116626,0.03870711,-0.02256589,0.013315457,0.014567995,-0.011135291,-0.047842853,-0.027096353,0.17882738,-0.0061509665,0.012442611,-0.0022565776,0.00048754964,-0.014036605,-0.00099056,0.014640608,-0.019839998
0.15364896,0.008736417,-0.04988573,-0.12389326,-0.31211776,0.016191348,-0.046223894,0.04032818,0.009765976,-0.012315754,-0.033093397,-0.015652861,-0.038834028,-0.02341349,-0.10800598,0.0032899606,-0.0361944,0.038361143,-0.0013715983,0.090330355,-0.001106977,-0.00488834,-0.019655365
-0.025326066,0.050853226,0.054620277,0.21663035,-0.03597148,-0.051681504,-0.043269806,-0.013974067,0.01649641,0.02424346,0.15354703,-0.023289824,-0.046687916,-0.033392474,0.070706405,0.01406995,0.008348895,-0.0013564987,-0.0003012278,-0.013604575,0.00024084265,-0.008548935,-0.02768476
-0.15984617,0.017078947,0.037340555,-0.12326633,-0.12184285,0.018187242,0.0012115741,-0.0335245,-0.018356573,-0.0025047297,-0.00923973,-0.014479269,-0.03974033,-0.022912243,0.0039846166,8.441422e-05,0.0013292744,0.0046174433,0.0026206167,-0.013684051,0.000516369,0.014212297,-0.024899455
0.110850476,0.011935391,-0.14625546,-0.17219597,-0.53946716,-0.024346288,-0.04413523,0.03330358,-0.006660555,-0.0005327725,0.002905909,-0.015562927,-0.037575055,-0.022816539,0.00073896843,0.005018326,-7.58705e-05,-0.0049713985,-0.0002515546,0.07503308,-0.0011468859,-0.011259295,-0.028045906
0.15204568,0.09263713,-0.07771711,-0.3896364,-0.30703118,-0.00078279537,-0.023700902,0.045466274,0.043169074,-0.023797836,-0.0399696,-0.014890477,-0.038200818,-0.021701233,0.0059976936,-0.0005481298,0.004428262,0.013687677,-0.0024293158,-0.017606003,-0.0019725543,-0.008679734,-0.017576069
-0.10703347,-0.059122253,0.01895901,-0.42528486,0.28168145,-0.03383177,-0.0006638175,-0.036718484,-0.015957458,0.02130061,0.013584089,-0.014692482,-0.059493728,-0.027386555,0.0058492725,0.0030933216,0.0007326761,-0.00061337993,-0.00013663802,-0.021803513,-0.0014831974,-0.0050441576,-0.021576077
