vote_average,budget,revenue,popularity,runtime,vote_count,profit,roi,log_budget,log_revenue,log_popularity,overview_length,director_success_rate,lead_actor_success_rate,genre_popularity_score,release_year,release_month,decade,is_modern,is_summer_release,has_tagline,budget_tier_encoded,release_season_encoded,is_english,title
5.0,15000000,6405245,7.446069,89.0,100,-8594755,0.4270163333333333,16.52356082573315,15.672627900069568,2.133701126026096,230,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Post Grad
6.0,15000000,8138788,13.568302,106.0,243,-6861212,0.5425858666666666,16.52356082573315,15.912151955412375,2.6788480725783654,166,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Promised Land
6.8,15000000,35097815,21.857387,92.0,350,20097815,2.3398543333333333,16.52356082573315,17.37364946427799,3.1292743473714695,402,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Whatever Works
4.7,15000000,5217498,0.249245,105.0,15,-9782502,0.3478332,16.52356082573315,15.467528726270801,0.22253936883272685,237,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,The In Crowd
7.0,15000000,12036149,12.163832,121.0,177,-2963851,0.8024099333333333,16.52356082573315,16.30342517926658,2.577473068921262,489,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,The Three Burials of Melquiades Estrada
6.0,0,0,8.962245,120.0,90,0,0.0,0.0,0.0,2.298802447803807,377,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Jakob the Liar
7.2,15000000,15785148,32.690038,103.0,886,785148,1.0523432,16.52356082573315,16.574580119270827,3.517202185348962,244,7.5,7.5,7.5200000000000005,2005.0,5.0,2000.0,1,0,1,1,1,1,Kiss Kiss Bang Bang
6.1,25000000,4152230,8.583217,92.0,182,-20847770,0.1660892,17.034386422832473,15.239156338118397,2.260013339371135,286,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,2,3,1,Idle Hands
7.6,15000000,20117339,31.60985,147.0,1477,5117339,1.3411559333333334,16.52356082573315,16.817092687696285,3.484614389974641,205,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Mulholland Drive
5.4,0,0,12.295216,98.0,87,0,0.0,0.0,0.0,2.587404271272296,93,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Blood and Chocolate
5.8,22000000,0,12.4654,98.0,251,-22000000,0.0,16.906553056777135,0.0,2.6001234324691906,446,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,2,3,1,You Will Meet a Tall Dark Stranger
6.8,15000000,9455232,30.983397,104.0,737,-5544768,0.6303488,16.52356082573315,16.062078902817067,3.4652169244037325,283,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Never Let Me Go
7.0,0,0,1.485324,276.0,12,0,0.0,0.0,0.0,0.9104030333433221,157,7.5,7.5,7.5200000000000005,2007.0,5.0,2000.0,1,0,0,0,1,1,The Company
6.5,15000000,5926410,11.428903,111.0,195,-9073590,0.395094,16.52356082573315,15.594929360093731,2.520024647404334,175,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Transsiberian
4.8,15000000,0,5.484679,98.0,27,-15000000,0.0,16.52356082573315,0.0,1.869442317699814,304,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,The Clan of the Cave Bear
6.5,0,0,5.770246,111.0,12,0,0.0,0.0,0.0,1.9125374230439303,164,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Crazy in Alabama
6.3,15000000,7938872,15.175289,112.0,545,-7061128,0.5292581333333334,16.52356082573315,15.887281883602348,2.783484707306175,299,6.9,6.3,7.478571428571429,2005.0,7.0,2000.0,0,0,1,1,3,1,Funny Games
5.5,0,0,2.414721,100.0,31,0,0.0,0.0,0.0,1.2280957912958,425,7.5,7.5,7.5200000000000005,2015.0,11.0,2010.0,1,0,1,0,3,1,Listening
6.6,0,0,0.470645,116.0,23,0,0.0,0.0,0.0,0.3857010800670238,778,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Felicia's Journey
8.0,92620000,650422,32.351527,153.0,657,-91969578,0.0070224789462319,18.344015669813682,13.385378199444116,3.5071035584198818,227,8.0,8.0,6.975,1927.0,10.0,1920.0,0,0,1,3,3,0,Metropolis
6.5,12000000,9584131,17.493735,84.0,565,-2415869,0.7986775833333334,16.300417291085605,16.075619372197448,2.917432026081228,126,7.5,7.5,7.5200000000000005,2004.0,9.0,2000.0,1,0,1,1,3,0,District B13
6.7,8000000,529766,6.932221,116.0,85,-7470234,0.06622075,15.894952224644102,13.18019256622443,2.070933072094933,206,7.5,7.5,7.5200000000000005,1995.0,1.0,1990.0,0,0,1,1,0,1,Things to Do in Denver When You're Dead
6.6,15000000,632542,8.142166,105.0,157,-14367458,0.0421694666666666,16.52356082573315,13.357503481462716,2.212897337697007,126,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,1,3,0,The Assassin
6.5,15000000,0,6.329672,98.0,93,-15000000,0.0,16.52356082573315,0.0,1.9919307672848048,382,7.5,7.5,7.5200000000000005,2001.0,8.0,2000.0,1,1,1,1,2,1,Buffalo Soldiers
7.4,0,0,7.744166,105.0,100,0,0.0,0.0,0.0,2.168386735140513,211,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,0,The Return
6.0,8500000,8936663,9.029489,98.0,152,436663,1.0513721176470587,15.955576839107596,16.005672923147866,2.305529653517469,349,7.5,7.5,7.5200000000000005,2008.0,4.0,2000.0,1,0,1,1,1,0,Ong Bak 2
5.9,12000000,6814789,22.708647,97.0,386,-5185211,0.5678990833333334,16.300417291085605,15.734605808257953,3.1658398339193377,248,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Centurion
5.0,15000000,76382,2.609057,93.0,22,-14923618,0.0050921333333333,16.52356082573315,11.243515437305897,1.2834465193846416,236,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Silent Trigger
6.0,15000000,3533227,19.913961,98.0,290,-11466773,0.2355484666666666,16.52356082573315,15.077722458649065,3.0404169263950847,1000,7.5,7.5,7.5200000000000005,2008.0,7.0,2000.0,1,1,1,1,2,1,The Midnight Meat Train
4.8,15000000,0,7.701186,90.0,92,-15000000,0.0,16.52356082573315,0.0,2.163459338208641,358,7.5,7.5,7.5200000000000005,2011.0,4.0,2010.0,1,0,1,1,1,1,The Son of No One
5.7,15000000,20380,12.185204,93.0,41,-14979620,0.0013586666666666,16.52356082573315,9.922358373286379,2.5790952918129753,374,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,The Good Night
5.6,0,0,2.500218,141.0,31,0,0.0,0.0,0.0,1.2528252522699792,297,7.5,7.5,7.5200000000000005,2008.0,4.0,2000.0,1,0,0,0,1,1,Bathory: Countess of Blood
5.8,20000000,27187375,6.459787,85.0,72,7187375,1.35936875,16.811242881518265,17.118263305883236,2.009526861529225,238,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,2,3,1,Khumba
5.6,7000000,0,49.808505,110.0,670,-7000000,0.0,15.76142084987672,0.0,3.9280637618309036,195,7.5,7.5,7.5200000000000005,2014.0,9.0,2010.0,1,0,1,1,3,1,Automata
4.8,0,0,4.901936,105.0,36,0,0.0,0.0,0.0,1.7752804326801845,294,7.5,7.5,7.5200000000000005,2005.0,1.0,2000.0,1,0,0,0,0,1,Dungeons & Dragons: Wrath of the Dragon God
7.3,15000000,0,0.738646,105.0,12,-15000000,0.0,16.52356082573315,0.0,0.5531066493825296,0,7.5,7.5,7.5200000000000005,2015.0,3.0,2010.0,1,0,0,1,1,0,Chiamatemi Francesco - Il Papa della gente
6.7,15000000,0,5.294319,119.0,65,-15000000,0.0,16.52356082573315,0.0,1.8396474805482057,375,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,0,Shinjuku Incident
7.4,14600000,70906973,52.744331,101.0,2301,56306973,4.85664198630137,16.496532155171714,18.076879350557753,3.984238191678003,230,7.4,6.666666666666667,7.4,1993.0,11.0,1990.0,0,0,1,1,3,1,Groundhog Day
6.3,14800000,122513057,29.660993,115.0,706,107713057,8.277909256756757,16.51013780630191,18.623728178186482,3.422991260394743,183,7.5,7.5,7.5200000000000005,2015.0,1.0,2010.0,1,0,1,1,0,1,Magic Mike XXL
6.7,14500000,147298761,41.493042,120.0,1374,132798761,10.15853524137931,16.489659276356317,18.80797347678111,3.7493403448801157,304,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Romeo + Juliet
7.2,10000000,17511906,10.072199,111.0,196,7511906,1.7511906,16.118095750958314,16.678391607526606,2.4044373719796925,572,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,1,3,0,Sarah's Key
7.7,14000000,159157447,37.380435,131.0,1113,145157447,11.368389071428572,16.454567959008102,18.88540450921501,3.647547824543464,301,7.514285714285714,7.5,7.525,1992.0,7.0,1990.0,0,1,1,1,2,1,Unforgiven
6.9,14200000,674918,7.05145,139.0,78,-13525082,0.0475294366197183,16.468752592994022,13.42234796265409,2.085852199433654,367,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,0,Manderlay
7.6,15000000,377910544,59.258969,120.0,2827,362910544,25.194036266666668,16.52356082573315,19.750168072137864,4.098651424362297,173,7.699999999999999,7.6,7.552631578947368,2008.0,12.0,2000.0,1,0,1,1,0,1,Slumdog Millionaire
6.6,14000000,320145693,16.742972,119.0,291,306145693,22.8675495,16.454567959008102,19.584286743893294,2.8759894938530643,107,7.5,7.5,7.5200000000000005,1987.0,11.0,1980.0,0,0,1,1,3,1,Fatal Attraction
7.0,14000000,463000000,45.473484,119.0,1746,449000000,33.07142857142857,16.454567959008102,19.953237614210334,3.83888191338747,400,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Pretty Woman
5.5,0,239606210,15.474831,110.0,303,239606210,0.0,0.0,19.294507346240206,2.8018338223693418,99,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Crocodile Dundee II
5.0,0,0,4.289676,101.0,10,0,0.0,0.0,0.0,1.665756996357444,125,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Broken Horses
6.7,14000000,161001698,25.949277,145.0,395,147001698,11.500121285714286,16.454567959008102,18.89692547568809,3.2939564695368873,173,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Born on the Fourth of July
6.8,14000000,154864401,22.409117,98.0,491,140864401,11.061742928571428,16.454567959008102,18.858060466193653,3.1531255618679057,148,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Cool Runnings
5.3,15000000,100734718,13.706357,101.0,299,85734718,6.715647866666667,16.52356082573315,18.428001074831062,2.6882798492851716,400,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,My Bloody Valentine
6.1,13000000,75511123,6.92205,114.0,88,62511123,5.808547923076923,16.380459992348886,18.139790541114458,2.069650010717298,456,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Stomp the Yard
6.6,14000000,185438673,27.17347,125.0,507,171438673,13.2456195,16.454567959008102,19.038234786969323,3.338380754990839,252,7.5,7.5,7.5200000000000005,1977.0,7.0,1970.0,0,1,1,1,2,1,The Spy Who Loved Me
5.6,14000000,72527595,12.159009,99.0,290,58527595,5.1805425,16.454567959008102,18.099477681884736,2.5771066191103182,286,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Urban Legend
6.2,0,0,4.448494,111.0,45,0,0.0,0.0,0.0,1.695339240213678,153,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Good Deeds
6.5,14000000,34793160,13.13724,107.0,135,20793160,2.4852257142857144,16.454567959008102,17.364931402443023,2.648812450468528,173,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,White Fang
5.1,0,0,4.04701,81.0,83,0,0.0,0.0,0.0,1.6187959887312366,288,7.5,7.5,7.5200000000000005,1999.0,8.0,1990.0,0,1,1,0,2,1,Superstar
6.2,13000000,114956699,23.3784,105.0,527,101956699,8.842823,16.380459992348886,18.560066093686284,3.193697494335966,135,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,The Iron Lady
6.4,0,0,1.446172,82.0,22,0,0.0,0.0,0.0,0.8945243536807039,339,7.5,7.5,7.5200000000000005,2002.0,4.0,2000.0,1,0,1,0,1,1,Jonah: A VeggieTales Movie
6.9,14000000,27515786,3.650857,109.0,47,13515786,1.9654132857142856,16.454567959008102,17.13027047064736,1.5370515036931771,183,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Poetic Justice
5.8,14000000,25482931,5.102258,95.0,48,11482931,1.8202093571428573,16.454567959008102,17.05351945269176,1.8086588666199248,960,7.5,7.5,7.5200000000000005,2002.0,8.0,2000.0,1,1,1,1,2,1,All About the Benjamins
4.5,14000000,19800000,6.772615,100.0,111,5800000,1.4142857142857144,16.454567959008102,16.801192546169812,2.050606658595578,284,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Vampire in Brooklyn
4.5,14000000,30749142,11.543363,118.0,133,16749142,2.196367285714285,16.454567959008102,17.241372681909727,2.5291916810686406,243,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Exorcist II: The Heretic
5.3,0,0,7.436315,83.0,142,0,0.0,0.0,0.0,2.132545601890959,97,7.5,7.5,7.5200000000000005,2005.0,5.0,2000.0,1,0,1,0,1,1,An American Haunting
4.4,14000000,0,14.813614,83.0,180,-14000000,0.0,16.454567959008102,0.0,2.760871214599098,369,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,1,3,1,My Boss's Daughter
6.2,14000000,22852638,20.792603,98.0,351,8852638,1.6323312857142858,16.454567959008102,16.94457716097712,3.0815706002891208,570,7.5,7.5,7.5200000000000005,2009.0,8.0,2000.0,1,1,1,1,2,1,A Perfect Getaway
5.7,14000000,21409028,6.733485,103.0,39,7409028,1.5292162857142857,16.454567959008102,16.87932330689845,2.045559601880806,142,7.5,7.5,7.5200000000000005,2010.0,12.0,2010.0,1,0,1,1,0,1,Our Family Wedding
5.6,0,0,7.708227,96.0,49,0,0.0,0.0,0.0,2.1642682110160005,403,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Dead Man on Campus
5.8,12000000,21001563,2.238646,117.0,32,9001563,1.75013025,16.300417291085605,16.86010746910496,1.175155341224614,189,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,1,3,1,Tea with Mussolini
5.5,0,0,7.866961,92.0,124,0,0.0,0.0,0.0,2.1823321220573075,304,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Thinner
6.1,0,0,3.876242,155.0,67,0,0.0,0.0,0.0,1.5843748412324103,161,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,"New York, New York"
6.7,0,0,1.89218,115.0,31,0,0.0,0.0,0.0,1.062010543023549,165,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Crooklyn
5.0,11000000,13196245,4.536745,90.0,55,2196245,1.1996586363636363,16.213405921671733,16.39544295316958,1.7114067829605624,397,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,I Think I Love My Wife
4.5,11000000,16951798,11.220643,91.0,291,5951798,1.5410725454545455,16.213405921671733,16.645884521851954,2.503126571017074,488,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Jason X
6.4,0,0,11.706309,120.0,119,0,0.0,0.0,0.0,2.5420986417679003,198,7.5,7.5,7.5200000000000005,2006.0,5.0,2000.0,1,0,1,0,1,1,Bobby
5.3,14000000,10424470,4.66723,86.0,73,-3575530,0.744605,16.454567959008102,16.159666580956372,1.7347004622117903,363,7.5,7.5,7.5200000000000005,2001.0,2.0,2000.0,1,0,1,1,0,1,Head Over Heels
5.5,14000000,11417362,7.487843,87.0,134,-2582638,0.8155258571428572,16.454567959008102,16.25064582484515,2.1386349044393906,298,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Fun Size
7.4,14000000,19777647,13.65494,112.0,283,5777647,1.4126890714285714,16.454567959008102,16.800062969100857,2.684777479988661,374,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,0,The Diving Bell and the Butterfly
6.9,26000000,14821658,11.942862,136.0,240,-11178342,0.5700637692307692,17.073607134447293,16.511600114886868,2.560544439269488,195,7.5,7.5,7.5200000000000005,2006.0,6.0,2000.0,1,1,0,2,2,1,Little Children
5.5,14000000,5108820,5.833687,90.0,68,-8891180,0.3649157142857143,16.454567959008102,15.446479211488544,1.9218643522345131,267,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Gossip
6.2,14000000,0,6.370267,107.0,21,-14000000,0.0,16.454567959008102,0.0,1.9974539334961823,113,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,A Walk on the Moon
6.4,0,4291965,4.052219,101.0,25,4291965,0.0,0.0,15.27225546098653,1.6198275527173427,413,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Catch a Fire
4.4,0,0,3.231848,84.0,49,0,0.0,0.0,0.0,1.442638777086777,400,7.5,7.5,7.5200000000000005,2001.0,6.0,2000.0,1,1,0,0,2,1,Soul Survivors
5.2,14000000,2474000,0.900442,139.0,10,-11526000,0.1767142857142857,16.454567959008102,14.721347236138207,0.6420864906968121,447,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Jefferson in Paris
6.3,0,0,8.387573,93.0,108,0,0.0,0.0,0.0,2.2393867933582867,196,7.5,7.5,7.5200000000000005,2008.0,1.0,2000.0,1,0,1,0,0,1,Easy Virtue
6.3,0,5405500,9.242554,150.0,204,5405500,0.0,0.0,15.502927696711708,2.326551002575345,195,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,Mr. Turner
5.8,0,0,1.866443,104.0,22,0,0.0,0.0,0.0,1.053071888291566,262,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,0,Wild Grass
7.1,0,0,5.930533,132.0,75,0,0.0,0.0,0.0,1.9359367222211494,378,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,0,Amen.
6.7,12000000,0,4.930129,117.0,57,-12000000,0.0,16.300417291085605,0.0,1.78004596656729,357,7.5,7.5,7.5200000000000005,2010.0,1.0,2010.0,1,0,0,1,0,0,Reign of Assassins
6.3,0,0,8.747922,113.0,55,0,0.0,0.0,0.0,2.2770541340895845,224,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,The Lucky Ones
6.1,14000000,46495,4.898424,149.0,86,-13953505,0.0033210714285714,16.454567959008102,10.747121566370009,1.7746851965850665,159,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,1,3,1,Margaret
4.0,108,0,7.410523,90.0,97,-108,0.0,4.6913478822291435,0.0,2.129483659922853,397,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,0,3,1,Stan Helsing
7.4,14000000,1755212,24.210698,89.0,418,-12244788,0.1253722857142857,16.454567959008102,14.378100775039028,3.2272684282421635,184,7.44,7.4,7.372727272727272,2010.0,6.0,2010.0,1,1,1,1,2,1,Flipped
7.5,14000000,178043761,44.135568,134.0,1480,164043761,12.7174115,16.454567959008102,18.99753993197182,3.8096705831397504,262,7.3,7.459999999999999,7.552631578947368,2005.0,2.0,2000.0,1,0,1,1,0,1,Brokeback Mountain
6.9,12000000,0,16.051328,97.0,803,-12000000,0.0,16.300417291085605,0.0,2.836228089259419,440,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Clueless
6.9,13500000,29027914,9.982885,107.0,144,15527914,2.150215851851852,16.41820031748273,17.18376851116863,2.3963381520239024,107,7.5,7.5,7.5200000000000005,2002.0,1.0,2000.0,1,0,1,1,0,1,Far from Heaven
5.0,14000000,12314651,16.618874,93.0,354,-1685349,0.8796179285714286,16.454567959008102,16.326300330915824,2.868970713812242,155,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Hot Tub Time Machine 2
6.8,13500000,7060876,7.261196,124.0,128,-6439124,0.5230278518518519,16.41820031748273,15.770079822717813,2.111569371240082,331,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Quills
6.7,15000000,19422261,32.306455,110.0,1206,4422261,1.2948174,16.52356082573315,16.781930491902312,3.505751222044952,160,7.5,7.5,7.5200000000000005,2012.0,7.0,2010.0,1,1,1,1,2,1,Seven Psychopaths
6.0,0,0,4.722403,105.0,27,0,0.0,0.0,0.0,1.7443888220674566,635,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,0,0,3,1,The Caveman's Valentine
7.7,18339750,92180910,32.445895,156.0,1037,73841160,5.026290434711488,16.724581447819293,18.339263628045728,3.5099290585651377,529,7.5,7.5,7.5200000000000005,2004.0,8.0,2000.0,1,1,1,2,2,0,Downfall
7.2,12806000,38535221,17.363739,125.0,219,25729221,3.0091535998750585,16.365424447149277,17.467083238174133,2.910378013696126,298,7.5,7.5,7.5200000000000005,2004.0,3.0,2000.0,1,0,1,1,1,0,The Sea Inside
6.0,13300000,5380251,29.782161,108.0,1102,-7919749,0.4045301503759398,16.40327466837995,15.498245771189701,3.4269353338734976,249,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Under the Skin
7.1,13000000,123922370,18.362333,121.0,642,110922370,9.53249,16.380459992348886,18.635165887201662,2.9633295807864894,430,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,"Good Morning, Vietnam"
4.8,13000000,98441954,6.735922,105.0,154,85441954,7.572458,16.380459992348886,18.40497764310301,2.045874675370069,749,7.5,7.5,7.5200000000000005,2011.0,11.0,2010.0,1,0,1,1,3,1,Justin Bieber: Never Say Never
7.3,13000000,327803731,91.285683,108.0,4430,314803731,25.21567161538461,16.380459992348886,19.60792560920004,4.524889015717943,202,7.5,7.3,7.228571428571429,2010.0,2.0,2010.0,1,0,1,1,0,1,Black Swan
8.3,13000000,47542841,105.792936,200.0,3338,34542841,3.657141615384616,16.380459992348886,17.677141799346348,4.670891782016497,222,7.859999999999999,7.659999999999999,7.871428571428572,2005.0,7.0,2000.0,0,0,1,1,3,1,The Godfather: Part II
6.3,13000000,91038276,9.969624,112.0,352,78038276,7.002944307692308,16.380459992348886,18.326790602416278,2.395129998403465,135,7.5,7.5,7.5200000000000005,2001.0,12.0,2000.0,1,0,1,1,0,1,Save the Last Dance
5.8,7000000,72500000,17.113408,99.0,281,65500000,10.357142857142858,15.76142084987672,18.099097133618006,2.8966524375151916,369,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,A Nightmare on Elm Street 4: The Dream Master
6.7,16000000,77000000,10.248439,117.0,186,61000000,4.8125,16.588099342704055,18.15931599280497,2.420229363467431,208,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,Miracles from Heaven
5.2,13000000,73180723,25.316146,83.0,509,60180723,5.629286384615384,16.380459992348886,18.108442610919898,3.270182667163978,398,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,"Dude, Where’s My Car?"
6.6,13000000,44726644,9.499325,107.0,258,31726644,3.440511076923077,16.380459992348886,17.616079967006883,2.351310969382777,197,7.5,7.5,7.5200000000000005,1988.0,12.0,1980.0,0,0,1,1,0,1,Young Guns
7.1,13000000,54837234,43.791745,102.0,763,41837234,4.218248769230769,16.380459992348886,17.819879991985392,3.8020238590494975,148,7.5,7.5,7.5200000000000005,2014.0,9.0,2010.0,1,0,1,1,3,1,St. Vincent
6.0,12500000,49002684,11.828068,100.0,210,36502684,3.92021472,16.341239282272525,17.707385650492025,2.5516355827211306,217,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,About Last Night
7.3,16000000,53478166,54.550275,97.0,1701,37478166,3.342385375,16.588099342704055,17.794784035115494,4.017288466568435,333,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,10 Things I Hate About You
5.7,13000000,0,13.525704,88.0,151,-13000000,0.0,16.380459992348886,0.0,2.675919769721779,208,7.5,7.5,7.5200000000000005,2002.0,10.0,2000.0,1,0,1,1,3,1,The New Guy
5.7,0,0,12.963328,84.0,157,0,0.0,0.0,0.0,2.6364344643380275,262,7.5,7.5,7.5200000000000005,1993.0,4.0,1990.0,0,0,1,0,1,1,National Lampoon's Loaded Weapon 1
6.2,17000000,119100758,60.829621,86.0,1567,102100758,7.005926941176471,16.648723960844016,18.595480407101192,4.124382553841194,127,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,The Shallows
7.3,13000000,96060858,73.307513,113.0,2060,83060858,7.38929676923077,16.380459992348886,18.38049249648868,4.308212063704592,257,7.3,7.3,7.425,2005.0,7.0,2000.0,0,0,1,1,3,1,The Butterfly Effect
4.8,0,0,7.964289,89.0,51,0,0.0,0.0,0.0,2.193248795490377,110,7.5,7.5,7.5200000000000005,2000.0,11.0,2000.0,1,0,1,0,3,1,Snow Day
7.1,13000000,0,2.388918,117.0,29,-13000000,0.0,16.380459992348886,0.0,1.2205106964041856,400,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,This Christmas
3.3,12000000,36450736,4.580081,97.0,75,24450736,3.037561333333333,16.300417291085605,17.411472235693267,1.7192032924168938,151,7.5,7.5,7.5200000000000005,1999.0,12.0,1990.0,0,0,1,1,0,1,Baby Geniuses
6.1,13000000,27007143,6.425528,91.0,109,14007143,2.0774725384615387,16.380459992348886,17.11161198156275,2.0049237932715993,458,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,1,3,1,The Big Hit
5.7,12000000,0,4.63093,100.0,46,-12000000,0.0,16.300417291085605,0.0,1.7282746150106993,163,7.5,7.5,7.5200000000000005,1996.0,10.0,1990.0,0,0,1,1,3,1,Harriet the Spy
5.8,13000000,35763605,16.681567,84.0,308,22763605,2.7510465384615386,16.380459992348886,17.39244134211186,2.872522684503702,137,7.5,7.5,7.5200000000000005,1990.0,9.0,1990.0,0,0,1,1,3,1,Child's Play 2
5.6,13200000,53830415,24.656068,83.0,181,40630415,4.078061742424242,16.395727463314174,17.801349218539976,3.2447801128394773,360,7.5,7.5,7.5200000000000005,2014.0,10.0,2010.0,1,0,1,1,3,1,No Good Deed
6.7,18000000,57096190,37.104353,126.0,1399,39096190,3.172010555555556,16.705882371415992,17.860247964870545,3.6403285275749004,282,7.5,7.5,7.5200000000000005,2005.0,7.0,2000.0,0,0,1,2,3,1,The Mist
